story_tokenized,tensor,story_id,story,token_id,story_cond,hedges
his,2010,17,'arson_jail',154,'arson_jail',F
guilt,8056,17,'arson_jail',155,'arson_jail',F
.,1012,17,'arson_jail',156,'arson_jail',F
a,1037,18,'professor_jail',0,'professor_jail',F
professor,2934,18,'professor_jail',1,'professor_jail',F
in,1999,18,'professor_jail',2,'professor_jail',F
the,1996,18,'professor_jail',3,'professor_jail',F
neuroscience,23700,18,'professor_jail',4,'professor_jail',F
department,2533,18,'professor_jail',5,'professor_jail',F
at,2012,18,'professor_jail',6,'professor_jail',F
co,2522,18,'professor_jail',7,'professor_jail',F
##rse,22573,18,'professor_jail',8,'professor_jail',F
##n,2078,18,'professor_jail',9,'professor_jail',F
university,2118,18,'professor_jail',10,'professor_jail',F
has,2038,18,'professor_jail',11,'professor_jail',F
been,2042,18,'professor_jail',12,'professor_jail',F
accused,5496,18,'professor_jail',13,'professor_jail',F
of,1997,18,'professor_jail',14,'professor_jail',F
sexual,4424,18,'professor_jail',15,'professor_jail',F
harassment,16011,18,'professor_jail',16,'professor_jail',F
.,1012,18,'professor_jail',17,'professor_jail',F
11,2340,18,'professor_jail',18,'professor_jail',F
women,2308,18,'professor_jail',19,'professor_jail',F
",",1010,18,'professor_jail',20,'professor_jail',F
all,2035,18,'professor_jail',21,'professor_jail',F
of,1997,18,'professor_jail',22,'professor_jail',F
them,2068,18,'professor_jail',23,'professor_jail',F
former,2280,18,'professor_jail',24,'professor_jail',F
graduate,4619,18,'professor_jail',25,'professor_jail',F
students,2493,18,'professor_jail',26,'professor_jail',F
in,1999,18,'professor_jail',27,'professor_jail',F
the,1996,18,'professor_jail',28,'professor_jail',F
department,2533,18,'professor_jail',29,'professor_jail',F
",",1010,18,'professor_jail',30,'professor_jail',F
have,2031,18,'professor_jail',31,'professor_jail',F
come,2272,18,'professor_jail',32,'professor_jail',F
forward,2830,18,'professor_jail',33,'professor_jail',F
with,2007,18,'professor_jail',34,'professor_jail',F
stories,3441,18,'professor_jail',35,'professor_jail',F
about,2055,18,'professor_jail',36,'professor_jail',F
prof,11268,18,'professor_jail',37,'professor_jail',F
.,1012,18,'professor_jail',38,'professor_jail',F
jim,3958,18,'professor_jail',39,'professor_jail',F
smith,3044,18,'professor_jail',40,'professor_jail',F
.,1012,18,'professor_jail',41,'professor_jail',F
smith,3044,18,'professor_jail',42,'professor_jail',F
had,2018,18,'professor_jail',43,'professor_jail',F
frequently,4703,18,'professor_jail',44,'professor_jail',F
commented,7034,18,'professor_jail',45,'professor_jail',F
on,2006,18,'professor_jail',46,'professor_jail',F
women,2308,18,'professor_jail',47,'professor_jail',F
',1005,18,'professor_jail',48,'professor_jail',F
s,1055,18,'professor_jail',49,'professor_jail',F
appearance,3311,18,'professor_jail',50,'professor_jail',F
",",1010,18,'professor_jail',51,'professor_jail',F
forced,3140,18,'professor_jail',52,'professor_jail',F
students,2493,18,'professor_jail',53,'professor_jail',F
to,2000,18,'professor_jail',54,'professor_jail',F
have,2031,18,'professor_jail',55,'professor_jail',F
meetings,6295,18,'professor_jail',56,'professor_jail',F
with,2007,18,'professor_jail',57,'professor_jail',F
him,2032,18,'professor_jail',58,'professor_jail',F
in,1999,18,'professor_jail',59,'professor_jail',F
his,2010,18,'professor_jail',60,'professor_jail',F
private,2797,18,'professor_jail',61,'professor_jail',F
home,2188,18,'professor_jail',62,'professor_jail',F
",",1010,18,'professor_jail',63,'professor_jail',F
and,1998,18,'professor_jail',64,'professor_jail',F
hosted,4354,18,'professor_jail',65,'professor_jail',F
several,2195,18,'professor_jail',66,'professor_jail',F
hot,2980,18,'professor_jail',67,'professor_jail',F
-,1011,18,'professor_jail',68,'professor_jail',F
tub,14366,18,'professor_jail',69,'professor_jail',F
parties,4243,18,'professor_jail',70,'professor_jail',F
that,2008,18,'professor_jail',71,'professor_jail',F
included,2443,18,'professor_jail',72,'professor_jail',F
nu,16371,18,'professor_jail',73,'professor_jail',F
##dity,25469,18,'professor_jail',74,'professor_jail',F
",",1010,18,'professor_jail',75,'professor_jail',F
which,2029,18,'professor_jail',76,'professor_jail',F
students,2493,18,'professor_jail',77,'professor_jail',F
were,2020,18,'professor_jail',78,'professor_jail',F
present,2556,18,'professor_jail',79,'professor_jail',F
at,2012,18,'professor_jail',80,'professor_jail',F
.,1012,18,'professor_jail',81,'professor_jail',F
it,2009,18,'professor_jail',82,'professor_jail',F
was,2001,18,'professor_jail',83,'professor_jail',F
well,2092,18,'professor_jail',84,'professor_jail',F
-,1011,18,'professor_jail',85,'professor_jail',F
known,2124,18,'professor_jail',86,'professor_jail',F
that,2008,18,'professor_jail',87,'professor_jail',F
smith,3044,18,'professor_jail',88,'professor_jail',F
engaged,5117,18,'professor_jail',89,'professor_jail',F
in,1999,18,'professor_jail',90,'professor_jail',F
a,1037,18,'professor_jail',91,'professor_jail',F
series,2186,18,'professor_jail',92,'professor_jail',F
of,1997,18,'professor_jail',93,'professor_jail',F
qui,21864,18,'professor_jail',94,'professor_jail',F
##d,2094,18,'professor_jail',95,'professor_jail',F
pro,4013,18,'professor_jail',96,'professor_jail',F
quo,22035,18,'professor_jail',97,'professor_jail',F
sexual,4424,18,'professor_jail',98,'professor_jail',F
relationships,6550,18,'professor_jail',99,'professor_jail',F
with,2007,18,'professor_jail',100,'professor_jail',F
his,2010,18,'professor_jail',101,'professor_jail',F
female,2931,18,'professor_jail',102,'professor_jail',F
graduate,4619,18,'professor_jail',103,'professor_jail',F
students,2493,18,'professor_jail',104,'professor_jail',F
.,1012,18,'professor_jail',105,'professor_jail',F
an,2019,18,'professor_jail',106,'professor_jail',F
independent,2981,18,'professor_jail',107,'professor_jail',F
investigation,4812,18,'professor_jail',108,'professor_jail',F
by,2011,18,'professor_jail',109,'professor_jail',F
an,2019,18,'professor_jail',110,'professor_jail',F
external,6327,18,'professor_jail',111,'professor_jail',F
law,2375,18,'professor_jail',112,'professor_jail',F
firm,3813,18,'professor_jail',113,'professor_jail',F
was,2001,18,'professor_jail',114,'professor_jail',F
commissioned,4837,18,'professor_jail',115,'professor_jail',F
.,1012,18,'professor_jail',116,'professor_jail',F
smith,3044,18,'professor_jail',117,'professor_jail',F
will,2097,18,'professor_jail',118,'professor_jail',F
be,2022,18,'professor_jail',119,'professor_jail',F
suspended,6731,18,'professor_jail',120,'professor_jail',F
for,2005,18,'professor_jail',121,'professor_jail',F
an,2019,18,'professor_jail',122,'professor_jail',F
indefinite,25617,18,'professor_jail',123,'professor_jail',F
amount,3815,18,'professor_jail',124,'professor_jail',F
of,1997,18,'professor_jail',125,'professor_jail',F
time,2051,18,'professor_jail',126,'professor_jail',F
or,2030,18,'professor_jail',127,'professor_jail',F
even,2130,18,'professor_jail',128,'professor_jail',F
fired,5045,18,'professor_jail',129,'professor_jail',F
",",1010,18,'professor_jail',130,'professor_jail',F
a,1037,18,'professor_jail',131,'professor_jail',F
ra,10958,18,'professor_jail',132,'professor_jail',F
##rity,15780,18,'professor_jail',133,'professor_jail',F
for,2005,18,'professor_jail',134,'professor_jail',F
tenure,7470,18,'professor_jail',135,'professor_jail',F
##d,2094,18,'professor_jail',136,'professor_jail',F
professors,12655,18,'professor_jail',137,'professor_jail',F
.,1012,18,'professor_jail',138,'professor_jail',F
the,1996,18,'professor_jail',139,'professor_jail',F
report,3189,18,'professor_jail',140,'professor_jail',F
by,2011,18,'professor_jail',141,'professor_jail',F
the,1996,18,'professor_jail',142,'professor_jail',F
official,2880,18,'professor_jail',143,'professor_jail',F
investigation,4812,18,'professor_jail',144,'professor_jail',F
is,2003,18,'professor_jail',145,'professor_jail',F
based,2241,18,'professor_jail',146,'professor_jail',F
on,2006,18,'professor_jail',147,'professor_jail',F
testimony,10896,18,'professor_jail',148,'professor_jail',F
about,2055,18,'professor_jail',149,'professor_jail',F
his,2010,18,'professor_jail',150,'professor_jail',F
character,2839,18,'professor_jail',151,'professor_jail',F
by,2011,18,'professor_jail',152,'professor_jail',F
100,2531,18,'professor_jail',153,'professor_jail',F
of,1997,18,'professor_jail',154,'professor_jail',F
his,2010,18,'professor_jail',155,'professor_jail',F
current,2783,18,'professor_jail',156,'professor_jail',F
and,1998,18,'professor_jail',157,'professor_jail',F
former,2280,18,'professor_jail',158,'professor_jail',F
students,2493,18,'professor_jail',159,'professor_jail',F
",",1010,18,'professor_jail',160,'professor_jail',F
and,1998,18,'professor_jail',161,'professor_jail',F
indicates,7127,18,'professor_jail',162,'professor_jail',F
that,2008,18,'professor_jail',163,'professor_jail',F
smith,3044,18,'professor_jail',164,'professor_jail',F
showed,3662,18,'professor_jail',165,'professor_jail',F
a,1037,18,'professor_jail',166,'professor_jail',F
pattern,5418,18,'professor_jail',167,'professor_jail',F
of,1997,18,'professor_jail',168,'professor_jail',F
predatory,21659,18,'professor_jail',169,'professor_jail',F
behavior,5248,18,'professor_jail',170,'professor_jail',F
.,1012,18,'professor_jail',171,'professor_jail',F
in,1999,19,'bees_free',0,'bees_free',F
late,2397,19,'bees_free',1,'bees_free',F
december,2285,19,'bees_free',2,'bees_free',F
2017,2418,19,'bees_free',3,'bees_free',F
",",1010,19,'bees_free',4,'bees_free',F
a,1037,19,'bees_free',5,'bees_free',F
couple,3232,19,'bees_free',6,'bees_free',F
in,1999,19,'bees_free',7,'bees_free',F
iowa,5947,19,'bees_free',8,'bees_free',F
was,2001,19,'bees_free',9,'bees_free',F
checking,9361,19,'bees_free',10,'bees_free',F
on,2006,19,'bees_free',11,'bees_free',F
their,2037,19,'bees_free',12,'bees_free',F
50,2753,19,'bees_free',13,'bees_free',F
bee,10506,19,'bees_free',14,'bees_free',F
##hi,4048,19,'bees_free',15,'bees_free',F
##ves,6961,19,'bees_free',16,'bees_free',F
when,2043,19,'bees_free',17,'bees_free',F
they,2027,19,'bees_free',18,'bees_free',F
discovered,3603,19,'bees_free',19,'bees_free',F
a,1037,19,'bees_free',20,'bees_free',F
tragic,13800,19,'bees_free',21,'bees_free',F
scene,3496,19,'bees_free',22,'bees_free',F
.,1012,19,'bees_free',23,'bees_free',F
the,1996,19,'bees_free',24,'bees_free',F
hive,26736,19,'bees_free',25,'bees_free',F
##s,2015,19,'bees_free',26,'bees_free',F
had,2018,19,'bees_free',27,'bees_free',F
been,2042,19,'bees_free',28,'bees_free',F
overturned,17068,19,'bees_free',29,'bees_free',F
and,1998,19,'bees_free',30,'bees_free',F
hacked,28719,19,'bees_free',31,'bees_free',F
apart,4237,19,'bees_free',32,'bees_free',F
",",1010,19,'bees_free',33,'bees_free',F
and,1998,19,'bees_free',34,'bees_free',F
the,1996,19,'bees_free',35,'bees_free',F
equipment,3941,19,'bees_free',36,'bees_free',F
had,2018,19,'bees_free',37,'bees_free',F
been,2042,19,'bees_free',38,'bees_free',F
thrown,6908,19,'bees_free',39,'bees_free',F
out,2041,19,'bees_free',40,'bees_free',F
of,1997,19,'bees_free',41,'bees_free',F
the,1996,19,'bees_free',42,'bees_free',F
shed,8328,19,'bees_free',43,'bees_free',F
and,1998,19,'bees_free',44,'bees_free',F
smashed,14368,19,'bees_free',45,'bees_free',F
.,1012,19,'bees_free',46,'bees_free',F
this,2023,19,'bees_free',47,'bees_free',F
destruction,6215,19,'bees_free',48,'bees_free',F
caused,3303,19,'bees_free',49,'bees_free',F
the,1996,19,'bees_free',50,'bees_free',F
death,2331,19,'bees_free',51,'bees_free',F
of,1997,19,'bees_free',52,'bees_free',F
half,2431,19,'bees_free',53,'bees_free',F
a,1037,19,'bees_free',54,'bees_free',F
million,2454,19,'bees_free',55,'bees_free',F
bees,13734,19,'bees_free',56,'bees_free',F
and,1998,19,'bees_free',57,'bees_free',F
$,1002,19,'bees_free',58,'bees_free',F
60,3438,19,'bees_free',59,'bees_free',F
",",1010,19,'bees_free',60,'bees_free',F
000,2199,19,'bees_free',61,'bees_free',F
in,1999,19,'bees_free',62,'bees_free',F
property,3200,19,'bees_free',63,'bees_free',F
damage,4053,19,'bees_free',64,'bees_free',F
.,1012,19,'bees_free',65,'bees_free',F
three,2093,19,'bees_free',66,'bees_free',F
weeks,3134,19,'bees_free',67,'bees_free',F
later,2101,19,'bees_free',68,'bees_free',F
",",1010,19,'bees_free',69,'bees_free',F
police,2610,19,'bees_free',70,'bees_free',F
arrested,4727,19,'bees_free',71,'bees_free',F
two,2048,19,'bees_free',72,'bees_free',F
boys,3337,19,'bees_free',73,'bees_free',F
(,1006,19,'bees_free',74,'bees_free',F
12,2260,19,'bees_free',75,'bees_free',F
and,1998,19,'bees_free',76,'bees_free',F
13,2410,19,'bees_free',77,'bees_free',F
years,2086,19,'bees_free',78,'bees_free',F
old,2214,19,'bees_free',79,'bees_free',F
),1007,19,'bees_free',80,'bees_free',F
who,2040,19,'bees_free',81,'bees_free',F
were,2020,19,'bees_free',82,'bees_free',F
responsible,3625,19,'bees_free',83,'bees_free',F
for,2005,19,'bees_free',84,'bees_free',F
the,1996,19,'bees_free',85,'bees_free',F
damage,4053,19,'bees_free',86,'bees_free',F
.,1012,19,'bees_free',87,'bees_free',F
the,1996,19,'bees_free',88,'bees_free',F
charges,5571,19,'bees_free',89,'bees_free',F
against,2114,19,'bees_free',90,'bees_free',F
them,2068,19,'bees_free',91,'bees_free',F
include,2421,19,'bees_free',92,'bees_free',F
criminal,4735,19,'bees_free',93,'bees_free',F
mischief,25166,19,'bees_free',94,'bees_free',F
",",1010,19,'bees_free',95,'bees_free',F
bu,20934,19,'bees_free',96,'bees_free',F
##rg,10623,19,'bees_free',97,'bees_free',F
##lary,28221,19,'bees_free',98,'bees_free',F
",",1010,19,'bees_free',99,'bees_free',F
and,1998,19,'bees_free',100,'bees_free',F
offenses,25173,19,'bees_free',101,'bees_free',F
to,2000,19,'bees_free',102,'bees_free',F
an,2019,19,'bees_free',103,'bees_free',F
agricultural,4910,19,'bees_free',104,'bees_free',F
animal,4111,19,'bees_free',105,'bees_free',F
facility,4322,19,'bees_free',106,'bees_free',F
.,1012,19,'bees_free',107,'bees_free',F
since,2144,19,'bees_free',108,'bees_free',F
they,2027,19,'bees_free',109,'bees_free',F
are,2024,19,'bees_free',110,'bees_free',F
still,2145,19,'bees_free',111,'bees_free',F
minors,18464,19,'bees_free',112,'bees_free',F
",",1010,19,'bees_free',113,'bees_free',F
they,2027,19,'bees_free',114,'bees_free',F
will,2097,19,'bees_free',115,'bees_free',F
be,2022,19,'bees_free',116,'bees_free',F
charged,5338,19,'bees_free',117,'bees_free',F
in,1999,19,'bees_free',118,'bees_free',F
juvenile,11799,19,'bees_free',119,'bees_free',F
court,2457,19,'bees_free',120,'bees_free',F
where,2073,19,'bees_free',121,'bees_free',F
they,2027,19,'bees_free',122,'bees_free',F
face,2227,19,'bees_free',123,'bees_free',F
10,2184,19,'bees_free',124,'bees_free',F
years,2086,19,'bees_free',125,'bees_free',F
in,1999,19,'bees_free',126,'bees_free',F
prison,3827,19,'bees_free',127,'bees_free',F
and,1998,19,'bees_free',128,'bees_free',F
fines,21892,19,'bees_free',129,'bees_free',F
of,1997,19,'bees_free',130,'bees_free',F
$,1002,19,'bees_free',131,'bees_free',F
10,2184,19,'bees_free',132,'bees_free',F
",",1010,19,'bees_free',133,'bees_free',F
000,2199,19,'bees_free',134,'bees_free',F
.,1012,19,'bees_free',135,'bees_free',F
the,1996,19,'bees_free',136,'bees_free',F
investigation,4812,19,'bees_free',137,'bees_free',F
is,2003,19,'bees_free',138,'bees_free',F
still,2145,19,'bees_free',139,'bees_free',F
in,1999,19,'bees_free',140,'bees_free',F
progress,5082,19,'bees_free',141,'bees_free',F
",",1010,19,'bees_free',142,'bees_free',F
and,1998,19,'bees_free',143,'bees_free',F
the,1996,19,'bees_free',144,'bees_free',F
evidence,3350,19,'bees_free',145,'bees_free',F
doesn,2987,19,'bees_free',146,'bees_free',F
',1005,19,'bees_free',147,'bees_free',F
t,1056,19,'bees_free',148,'bees_free',F
warrant,10943,19,'bees_free',149,'bees_free',F
rushed,6760,19,'bees_free',150,'bees_free',F
conclusions,15306,19,'bees_free',151,'bees_free',F
about,2055,19,'bees_free',152,'bees_free',F
the,1996,19,'bees_free',153,'bees_free',F
guilt,8056,19,'bees_free',154,'bees_free',F
of,1997,19,'bees_free',155,'bees_free',F
the,1996,19,'bees_free',156,'bees_free',F
boys,3337,19,'bees_free',157,'bees_free',F
.,1012,19,'bees_free',158,'bees_free',F
